frame.number,frame.time,eth.src,eth.dst,_ws.col.protocol,goose.float_value
"8717","2026-01-24T00:25:05.120017986+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8718","2026-01-24T00:25:05.126868193+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8719","2026-01-24T00:25:05.132301669+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8720","2026-01-24T00:25:05.132369922+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8721","2026-01-24T00:25:05.140202033+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8722","2026-01-24T00:25:05.155973748+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8723","2026-01-24T00:25:05.166183603+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8724","2026-01-24T00:25:05.175902888+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8725","2026-01-24T00:25:05.182781530+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8726","2026-01-24T00:25:05.182825151+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8727","2026-01-24T00:25:05.192894046+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8728","2026-01-24T00:25:05.209373266+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8729","2026-01-24T00:25:05.230522822+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8730","2026-01-24T00:25:05.233061245+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8731","2026-01-24T00:25:05.233158348+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8732","2026-01-24T00:25:05.249208073+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8733","2026-01-24T00:25:05.257133150+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8734","2026-01-24T00:25:05.267954859+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8735","2026-01-24T00:25:05.277833659+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8736","2026-01-24T00:25:05.283469813+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8737","2026-01-24T00:25:05.283488158+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8738","2026-01-24T00:25:05.289104215+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8739","2026-01-24T00:25:05.302024811+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8740","2026-01-24T00:25:05.318915931+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8741","2026-01-24T00:25:05.333762173+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8742","2026-01-24T00:25:05.333795385+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8743","2026-01-24T00:25:05.335447920+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8744","2026-01-24T00:25:05.349108883+0100","00:30:a7:00:00:04","01:0c:cd:01:00:06","GOOSE","5.00216103"
"8745","2026-01-24T00:25:05.350692217+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8746","2026-01-24T00:25:05.369510639+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8747","2026-01-24T00:25:05.384161955+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8748","2026-01-24T00:25:05.384213961+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8749","2026-01-24T00:25:05.394261368+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8750","2026-01-24T00:25:05.410990194+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8751","2026-01-24T00:25:05.417015488+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8752","2026-01-24T00:25:05.427269996+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8753","2026-01-24T00:25:05.433180024+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8754","2026-01-24T00:25:05.434508045+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8755","2026-01-24T00:25:05.434789231+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8756","2026-01-24T00:25:05.444228368+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8757","2026-01-24T00:25:05.457432735+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
