frame.number,frame.time,eth.src,eth.dst,_ws.col.protocol,goose.float_value
"4170","2026-01-24T01:03:44.536869493+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4171","2026-01-24T01:03:44.587068008+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4172","2026-01-24T01:03:44.587146697+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4173","2026-01-24T01:03:44.637346492+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4174","2026-01-24T01:03:44.637547870+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4175","2026-01-24T01:03:44.687561218+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4176","2026-01-24T01:03:44.687739382+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4177","2026-01-24T01:03:44.737852810+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4178","2026-01-24T01:03:44.737865312+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4179","2026-01-24T01:03:44.788549867+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4180","2026-01-24T01:03:44.788553304+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4181","2026-01-24T01:03:44.838938418+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4182","2026-01-24T01:03:44.839011506+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4183","2026-01-24T01:03:44.889107348+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4184","2026-01-24T01:03:44.889581046+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4185","2026-01-24T01:03:44.939756567+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4186","2026-01-24T01:03:44.939773078+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4187","2026-01-24T01:03:44.949989386+0100","b4:b1:5a:0a:b4:01","01:0c:cd:01:00:06","GOOSE","5.00292253"
"4188","2026-01-24T01:03:44.989910378+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4189","2026-01-24T01:03:44.990349371+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4190","2026-01-24T01:03:45.040591007+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4191","2026-01-24T01:03:45.040601947+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
